452 1458 1286 172 11.797 94.8378
#timestep,clever_speedup,fast_speedup,clever_time,fast_time,zero_time,clever_iter,fast_iter,zero_iter,clever_sav,fast_sav,tridiagTime,cuspHintTime,clever_iter_perc_savings,fast_iter_perc_savings,channel%%,current%%,solver%%
15.67,0.619117,0.910451,1.11984,0.761504,0.693312,1,1,1,0,0,0.428032,0.691808,0,0,2.76666,3.23404,93.9993
15.68,0.463277,0.99883,1.53363,0.711328,0.710496,1,1,1,0,0,0.429984,1.10365,0,0,1.98767,3.03601,94.9763
15.69,0.621446,0.981389,1.09968,0.696352,0.683392,1,1,1,0,0,0.419168,0.680512,0,0,2.85152,3.196,93.9525
15.7,0.614854,0.985387,1.11251,0.694176,0.684032,1,1,1,0,0,0.431904,0.680608,0,0,2.75276,3.2368,94.0104
15.71,0.620414,0.974892,1.1095,0.70608,0.688352,1,1,1,0,0,0.424736,0.684768,0,0,2.78253,3.00264,94.2148
15.72,0.616462,0.984529,1.10992,0.694976,0.684224,1,1,1,0,0,0.430368,0.679552,0,0,2.69947,3.00938,94.2912
15.73,0.624891,0.98677,1.09997,0.696576,0.68736,1,1,1,0,0,0.418912,0.681056,0,0,2.80974,3.23886,93.9514
15.74,0.634898,1.00441,1.10128,0.696128,0.6992,1,1,1,0,0,0.417888,0.683392,0,0,2.81402,3.25345,93.9325
15.75,0.61844,0.990922,1.11827,0.69792,0.691584,1,1,1,0,0,0.4192,0.699072,0,0,2.76328,3.20992,94.0268
15.76,0.608152,0.981532,1.12419,0.696544,0.68368,1,1,1,0,0,0.42928,0.694912,0,0,2.70698,3.04234,94.2507
15.77,0.616055,0.975498,1.11258,0.702624,0.685408,1,1,1,0,0,0.43424,0.678336,0,0,2.77808,3.17301,94.0489
15.78,0.605798,0.982867,1.1303,0.696672,0.684736,1,1,1,0,0,0.419168,0.711136,0,0,2.73951,3.13125,94.1292
15.79,0.586375,0.972254,1.15885,0.698912,0.67952,1,1,1,0,0,0.418208,0.74064,0,0,2.72611,3.07208,94.2018
15.8,0.615435,1.00014,1.13034,0.695552,0.695648,1,1,1,0,0,0.432672,0.697664,0,0,2.63495,2.969,94.396
15.81,0.560577,0.816572,1.22131,0.838432,0.68464,1,1,1,0,0,0.4248,0.796512,0,0,2.58493,2.91671,94.4984
15.82,0.605026,0.983532,1.13085,0.695648,0.684192,1,1,1,0,0,0.448576,0.682272,0,0,2.91175,3.28865,93.7996
15.83,0.620474,0.975575,1.1144,0.708768,0.691456,1,1,1,0,0,0.418688,0.695712,0,0,2.78003,3.22537,93.9946
15.84,0.620859,0.994076,1.11562,0.696768,0.69264,1,1,1,0,0,0.427648,0.687968,0,0,2.65094,3.04317,94.3059
15.85,0.596908,0.902706,1.14451,0.7568,0.683168,1,1,1,0,0,0.417664,0.726848,0,0,2.72483,3.11447,94.1607
15.86,0.612644,0.987488,1.11715,0.693088,0.684416,1,1,1,0,0,0.420768,0.696384,0,0,2.82384,3.19802,93.9781
15.87,0.622339,0.970479,1.10042,0.705664,0.684832,1,1,1,0,0,0.41856,0.681856,0,0,2.86019,3.19893,93.9409
15.88,0.613606,0.965896,1.11811,0.710304,0.68608,1,1,1,0,0,0.428128,0.689984,0,0,2.66094,2.94729,94.3918
15.89,0.620839,0.980757,1.1007,0.696768,0.68336,1,1,1,0,0,0.419616,0.681088,0,0,2.82156,3.22581,93.9526
15.9,0.622474,0.988045,1.10038,0.693248,0.68496,1,1,1,0,0,0.420256,0.680128,0,0,2.8032,3.24581,93.951
15.91,0.616822,0.984398,1.10637,0.693248,0.682432,1,1,1,0,0,0.425344,0.681024,0,0,2.83713,3.29596,93.8669
15.92,0.646224,1.02715,1.12026,0.7048,0.723936,1,1,1,0,0,0.428192,0.692064,0,0,2.66652,3.04091,94.2926
15.93,0.635637,1.00914,1.1007,0.693312,0.699648,1,1,1,0,0,0.42032,0.680384,0,0,2.72809,3.05678,94.2151
15.94,0.618369,0.949485,1.10691,0.720896,0.68448,1,1,1,0,0,0.41856,0.688352,0,0,2.79114,3.1988,94.0101
15.95,0.669427,1.13768,1.18621,0.697984,0.79408,1,1,1,0,0,0.5008,0.685408,0,0,2.66755,2.97808,94.3544
15.96,0.712852,1.1311,1.11274,0.70128,0.793216,1,1,1,0,0,0.426336,0.6864,0,0,2.7177,3.15621,94.1261
15.97,0.482646,0.982204,1.41613,0.695872,0.683488,1,1,1,0,0,0.72512,0.691008,0,0,2.12366,2.36754,95.5088
15.98,0.622932,0.972091,1.0968,0.702848,0.683232,1,1,1,0,0,0.418592,0.678208,0,0,2.83531,3.27087,93.8938
15.99,0.621593,0.982571,1.09994,0.69584,0.683712,1,1,1,0,0,0.418432,0.681504,0,0,2.82748,3.27005,93.9025
16,0.621679,0.985701,1.11059,0.700448,0.690432,1,1,1,0,0,0.419264,0.691328,0,0,2.85714,3.24134,93.9015
16.01,0.619517,0.986729,1.10605,0.694432,0.685216,1,1,1,0,0,0.425152,0.680896,0,0,2.76422,3.01229,94.2235
16.02,0.636702,1.01111,1.10208,0.693984,0.701696,1,1,1,0,0,0.420096,0.681984,0,0,2.80353,3.27261,93.9239
16.03,0.607818,0.982693,1.12397,0.6952,0.683168,1,1,1,0,0,0.417856,0.706112,0,0,2.80521,3.17728,94.0175
16.04,0.613535,0.988468,1.13107,0.702048,0.693952,1,1,1,0,0,0.441984,0.689088,0,0,2.76469,3.18246,94.0528
16.05,0.608561,0.993921,1.13485,0.694848,0.690624,1,1,1,0,0,0.428544,0.706304,0,0,2.62843,2.92935,94.4422
16.06,0.631816,1.00074,1.10275,0.696224,0.696736,1,1,1,0,0,0.418976,0.683776,0,0,2.85489,3.26895,93.8762
16.07,0.616614,0.981286,1.10752,0.695936,0.682912,1,1,1,0,0,0.419328,0.688192,0,0,2.79384,3.2364,93.9698
16.08,0.62366,0.968607,1.09552,0.705376,0.683232,1,1,1,0,0,0.418592,0.676928,0,0,2.81609,3.30966,93.8742
16.09,0.61856,0.985309,1.12416,0.705728,0.69536,1,1,1,0,0,0.427456,0.696704,0,0,2.68833,2.96495,94.3467
16.1,0.615278,0.985347,1.11216,0.694464,0.684288,1,1,1,0,0,0.430848,0.681312,0,0,2.78672,3.18173,94.0315
16.11,0.622671,0.984102,1.1007,0.696448,0.685376,1,1,1,0,0,0.420192,0.680512,0,0,2.88838,3.56016,93.5515
16.12,0.645439,1.00864,1.09946,0.703552,0.709632,1,1,1,0,0,0.419744,0.679712,0,0,2.80126,3.20886,93.9899
16.13,0.633498,1.01572,1.11978,0.6984,0.709376,1,1,1,0,0,0.426528,0.693248,0,0,2.67181,2.98455,94.3436
16.14,0.628275,0.997326,1.10163,0.693984,0.692128,1,1,1,0,0,0.419296,0.682336,0,0,2.81536,3.26822,93.9164
16.15,0.61831,0.981367,1.10666,0.697248,0.684256,1,1,1,0,0,0.41872,0.687936,0,0,2.83938,3.28456,93.8761
16.16,0.614638,0.986483,1.11712,0.696032,0.686624,1,1,1,0,0,0.420448,0.696672,0,0,2.81224,3.24013,93.9476
16.17,0.621214,0.985064,1.11776,0.704896,0.694368,1,1,1,0,0,0.424672,0.693088,0,0,2.67459,2.95826,94.3671
16.18,0.622601,0.981671,1.09558,0.694848,0.682112,1,1,1,0,0,0.415456,0.680128,0,0,2.73908,3.01162,94.2493
16.19,0.62277,0.987513,1.10125,0.694496,0.685824,1,1,1,0,0,0.419008,0.68224,0,0,2.87819,3.23557,93.8862
16.2,0.625178,0.987503,1.10013,0.69648,0.687776,1,1,1,0,0,0.419456,0.680672,0,0,2.82372,3.20094,93.9753
16.21,0.616938,0.981849,1.11389,0.699904,0.6872,1,1,1,0,0,0.4224,0.691488,0,0,2.80096,3.17911,94.0199
16.22,0.627912,1.00498,1.11114,0.69424,0.697696,1,1,1,0,0,0.428736,0.6824,0,0,2.68003,3.03573,94.2842
16.23,0.627583,0.99204,1.09933,0.695456,0.68992,1,1,1,0,0,0.419168,0.68016,0,0,2.80793,3.26452,93.9275
16.24,0.618054,0.981162,1.10566,0.69648,0.68336,1,1,1,0,0,0.419072,0.686592,0,0,2.81568,3.27771,93.9066
16.25,0.6969,1.06591,1.0983,0.71808,0.765408,1,1,1,0,0,0.418976,0.679328,0,0,2.80919,3.21715,93.9737
16.26,0.60595,0.994675,1.14438,0.697152,0.69344,1,1,1,0,0,0.441504,0.70288,0,0,2.69493,3.00345,94.3016
16.27,0.621126,0.97302,1.10179,0.703328,0.684352,1,1,1,0,0,0.419584,0.682208,0,0,2.84826,3.21657,93.9352
16.28,0.621773,0.983023,1.09962,0.69552,0.683712,1,1,1,0,0,0.418624,0.680992,0,0,2.8273,3.21284,93.9599
16.29,0.619893,0.978845,1.10352,0.698848,0.684064,1,1,1,0,0,0.424288,0.679232,0,0,2.79375,3.2135,93.9928
16.3,0.617209,0.991007,1.11978,0.697408,0.691136,1,1,1,0,0,0.428128,0.691648,0,0,2.66243,3.03969,94.2979
16.31,0.621064,0.984768,1.10262,0.695392,0.6848,1,1,1,0,0,0.419424,0.6832,0,0,2.85496,3.27721,93.8678
16.32,0.610745,0.993971,1.13168,0.69536,0.691168,1,1,1,0,0,0.418624,0.713056,0,0,2.74844,3.15817,94.0934
16.33,0.632299,1.00028,1.1015,0.696288,0.69648,1,1,1,0,0,0.418048,0.683456,0,0,2.79864,3.21638,93.985
16.34,0.614248,0.985755,1.12835,0.703104,0.693088,1,1,1,0,0,0.428096,0.700256,0,0,2.65292,2.95275,94.3943
16.35,0.654409,1.03282,1.10781,0.70192,0.72496,1,1,1,0,0,0.426208,0.6816,0,0,2.74437,3.28185,93.9738
16.36,0.62236,0.964606,1.10141,0.710624,0.685472,1,1,1,0,0,0.42112,0.680288,0,0,2.84396,3.21515,93.9409
16.37,0.622418,0.983929,1.09853,0.694912,0.683744,1,1,1,0,0,0.417696,0.680832,0,0,2.83533,3.21301,93.9517
16.38,0.621115,0.958223,1.12026,0.726144,0.695808,1,1,1,0,0,0.422912,0.697344,0,0,2.76569,3.23291,94.0014
16.39,0.617659,0.986007,1.10611,0.692896,0.6832,1,1,1,0,0,0.425632,0.68048,0,0,2.81049,2.96314,94.2264
16.4,0.622196,0.984459,1.10118,0.695968,0.685152,1,1,1,0,0,0.418656,0.682528,0,0,2.83953,3.29505,93.8654
16.41,0.623012,0.98563,1.10272,0.697024,0.687008,1,1,1,0,0,0.419392,0.683328,0,0,2.85014,3.25341,93.8965
16.42,0.630009,0.99632,1.11389,0.704352,0.70176,1,1,1,0,0,0.419136,0.694752,0,0,2.77493,3.17212,94.053
16.43,0.611429,0.98731,1.12387,0.696,0.687168,1,1,1,0,0,0.428128,0.695744,0,0,2.70118,3.27676,94.0221
16.44,0.6213,0.97173,1.09942,0.702944,0.683072,1,1,1,0,0,0.418208,0.681216,0,0,2.80353,3.22475,93.9717
16.45,0.623697,0.977674,1.09869,0.700896,0.685248,1,1,1,0,0,0.418496,0.680192,0,0,2.81486,3.26349,93.9216
16.46,0.620617,0.957412,1.11162,0.720576,0.689888,1,1,1,0,0,0.420736,0.69088,0,0,2.8097,3.25049,93.9398
16.47,0.598305,0.980588,1.14013,0.695648,0.682144,1,1,1,0,0,0.428352,0.711776,0,0,2.64643,2.96962,94.384
16.48,0.649598,1.03085,1.10301,0.695072,0.716512,1,1,1,0,0,0.424416,0.678592,0,0,2.80746,3.24084,93.9517
16.49,0.622424,0.983736,1.0977,0.694528,0.683232,1,1,1,0,0,0.4184,0.679296,0,0,2.82685,3.21034,93.9628
16.5,0.634324,1.00614,1.09955,0.693216,0.697472,1,1,1,0,0,0.41824,0.681312,0,0,2.81159,3.2109,93.9775
16.51,0.624201,1.01363,1.11677,0.687712,0.697088,1,1,1,0,0,0.427328,0.68944,0,0,2.8047,2.98826,94.207
16.52,0.6255,1.00814,1.1209,0.695456,0.70112,1,1,1,0,0,0.419264,0.701632,0,0,2.77934,3.15798,94.0627
16.53,0.61765,0.981659,1.10918,0.697888,0.685088,1,1,1,0,0,0.419136,0.690048,0,0,2.78554,3.20052,94.0139
16.54,0.604435,0.598082,1.1328,1.14483,0.684704,1,1,1,0,0,0.452064,0.680736,0,0,3.51071,3.18653,93.3028
16.55,0.613909,0.960048,1.1223,0.717664,0.688992,1,1,1,0,0,0.428608,0.693696,0,0,2.69907,3.01629,94.2846
16.56,0.644455,1.00443,1.10307,0.707744,0.71088,1,1,1,0,0,0.421792,0.68128,0,0,2.84088,3.26851,93.8906
16.57,0.622585,0.987191,1.10122,0.694496,0.6856,1,1,1,0,0,0.419872,0.681344,0,0,2.81175,3.2458,93.9425
16.58,0.623231,0.987246,1.1009,0.694976,0.686112,1,1,1,0,0,0.41904,0.681856,0,0,2.80305,3.20739,93.9896
16.59,0.623879,0.982164,1.11283,0.70688,0.694272,1,1,1,0,0,0.41856,0.694272,0,0,2.83761,3.18082,93.9816
16.6,0.640882,1.02036,1.10618,0.694784,0.708928,1,1,1,0,0,0.42512,0.681056,0,0,2.69423,3.04055,94.2652
16.61,0.622441,0.985404,1.10029,0.695008,0.684864,1,1,1,0,0,0.419456,0.680832,0,0,2.86245,3.22299,93.9146
16.62,0.62919,0.991433,1.10064,0.698496,0.692512,1,1,1,0,0,0.417984,0.682656,0,0,2.8119,3.28965,93.8984
16.63,0.613201,0.970045,1.12042,0.708256,0.68704,1,1,1,0,0,0.418144,0.702272,0,0,2.76301,3.22217,94.0148
16.64,0.619558,0.983386,1.11584,0.703008,0.691328,1,1,1,0,0,0.425984,0.689856,0,0,2.69313,3.02031,94.2866
16.65,0.621926,0.983433,1.09955,0.69536,0.68384,1,1,1,0,0,0.419488,0.680064,0,0,2.8144,3.20551,93.9801
16.66,0.622456,0.988293,1.10237,0.694304,0.686176,1,1,1,0,0,0.42096,0.681408,0,0,2.85216,3.21481,93.933
16.67,0.621286,0.991755,1.10285,0.69088,0.685184,1,1,1,0,0,0.419552,0.683296,0,0,2.86189,3.20259,93.9355
16.68,0.622414,0.999034,1.11699,0.695904,0.695232,1,1,1,0,0,0.429728,0.687264,0,0,2.66699,3.01286,94.3202
16.69,0.622739,0.982746,1.10048,0.697344,0.685312,1,1,1,0,0,0.418208,0.682272,0,0,2.81756,3.20015,93.9823
16.7,0.629702,0.994076,1.1,0.6968,0.692672,1,1,1,0,0,0.41808,0.68192,0,0,2.7982,3.26821,93.9336
16.71,0.627242,0.994388,1.10278,0.695616,0.691712,1,1,1,0,0,0.420128,0.682656,0,0,2.8552,3.25569,93.8891
16.72,0.617058,0.980308,1.12819,0.710144,0.69616,1,1,1,0,0,0.426016,0.702176,0,0,2.62031,3.01643,94.3633
16.73,0.622892,0.965656,1.10067,0.709984,0.6856,1,1,1,0,0,0.419328,0.681344,0,0,2.71077,3.1078,94.1814
16.74,0.623391,0.981202,1.09856,0.697952,0.684832,1,1,1,0,0,0.418112,0.680448,0,0,2.81154,3.20576,93.9827
16.75,0.620636,0.984459,1.1007,0.69392,0.683136,1,1,1,0,0,0.419424,0.68128,0,0,2.8828,3.21586,93.9013
16.76,0.623521,0.987683,1.11942,0.706688,0.697984,1,1,1,0,0,0.423296,0.696128,0,0,3.55816,2.92459,93.5173
16.77,0.610533,0.983276,1.1217,0.69648,0.684832,1,1,1,0,0,0.440032,0.681664,0,0,2.66771,2.9719,94.3604
16.78,0.622657,0.986082,1.09965,0.694368,0.684704,1,1,1,0,0,0.417728,0.68192,0,0,2.80685,3.27421,93.9189
16.79,0.627876,0.99571,1.10019,0.69376,0.690784,1,1,1,0,0,0.418464,0.681728,0,0,2.81186,3.23815,93.95
16.8,0.604644,0.965826,1.12029,0.701344,0.677376,1,1,1,0,0,0.418176,0.702112,0,0,2.75382,3.18906,94.0571
16.81,0.634645,1.01573,1.11059,0.69392,0.704832,1,1,1,0,0,0.42848,0.682112,0,0,2.72964,3.00668,94.2637
16.82,0.620939,0.945409,1.1031,0.724512,0.68496,1,1,1,0,0,0.417632,0.685472,0,0,2.80081,3.18807,94.0111
16.83,0.633644,0.627393,1.13376,1.14506,0.7184,1,1,1,0,0,0.4528,0.68096,0,0,3.55159,3.16984,93.2786
16.84,0.614713,0.957338,1.11443,0.715584,0.685056,1,1,1,0,0,0.41872,0.695712,0,0,2.74912,3.20281,94.0481
16.85,0.617047,0.990363,1.11914,0.69728,0.69056,1,1,1,0,0,0.426688,0.692448,0,0,2.68418,2.97014,94.3457
16.86,0.621584,0.9871,1.10304,0.694592,0.685632,1,1,1,0,0,0.41968,0.68336,0,0,2.86469,3.27043,93.8649
16.87,0.623051,0.983782,1.09978,0.696512,0.685216,1,1,1,0,0,0.419008,0.680768,0,0,2.79583,3.73412,93.47
16.88,0.622716,0.98156,1.09965,0.697632,0.684768,1,1,1,0,0,0.419264,0.680384,0,0,2.8159,3.23692,93.9472
16.89,0.624573,0.991449,1.12282,0.707328,0.70128,1,1,1,0,0,0.425824,0.696992,0,0,2.76412,2.98171,94.2542
16.9,0.631278,1.00115,1.10166,0.694656,0.695456,1,1,1,0,0,0.41872,0.682944,0,0,2.79795,3.22651,93.9755
16.91,0.615948,0.995365,1.12685,0.697312,0.69408,1,1,1,0,0,0.420128,0.70672,0,0,2.89175,3.16918,93.9391
16.92,0.619866,0.989238,1.10563,0.6928,0.685344,1,1,1,0,0,0.419168,0.686464,0,0,2.79349,3.22598,93.9805
16.93,0.624717,0.967609,1.11549,0.720192,0.696864,1,1,1,0,0,0.425504,0.689984,0,0,2.88417,2.88958,94.2262
16.94,0.622911,0.98497,1.1009,0.696224,0.68576,1,1,1,0,0,0.420096,0.6808,0,0,2.76949,3.08147,94.149
16.95,0.623769,0.985591,1.0983,0.695104,0.685088,1,1,1,0,0,0.419456,0.678848,0,0,2.87831,3.30472,93.817
16.96,0.622242,0.988973,1.10234,0.693568,0.68592,1,1,1,0,0,0.421056,0.68128,0,0,2.83814,3.24436,93.9175
16.97,0.615518,0.981812,1.12259,0.703776,0.690976,1,1,1,0,0,0.428512,0.69408,0,0,2.75744,3.14369,94.0989
16.98,0.621776,0.989656,1.10301,0.692992,0.685824,1,1,1,0,0,0.422368,0.68064,0,0,2.71845,3.01381,94.2677
16.99,0.624106,0.98858,1.10074,0.694912,0.686976,1,1,1,0,0,0.418976,0.68176,0,0,2.84536,3.22493,93.9297
17,0.63918,1.0198,1.11142,0.696608,0.7104,1,1,1,0,0,0.417888,0.693536,0,0,2.79898,3.18337,94.0177
17.01,0.604506,0.95549,1.11933,0.70816,0.67664,1,1,1,0,0,0.420128,0.6992,0,0,2.81951,3.16355,94.0169
17.02,0.631893,0.994527,1.10429,0.701632,0.697792,1,1,1,0,0,0.42384,0.680448,0,0,2.70351,3.05852,94.238
17.03,0.621297,0.964468,1.09747,0.706976,0.681856,1,1,1,0,0,0.41872,0.678752,0,0,2.8519,3.28161,93.8665
17.04,0.62131,0.983095,1.0992,0.694688,0.682944,1,1,1,0,0,0.418112,0.681088,0,0,2.80026,3.26515,93.9346
17.05,0.622462,0.979238,1.0984,0.698208,0.683712,1,1,1,0,0,0.420096,0.678304,0,0,2.79215,3.24656,93.9613
17.06,0.617533,0.993705,1.12064,0.696416,0.692032,1,1,1,0,0,0.432192,0.688448,0,0,2.69935,2.95797,94.3427
17.07,0.57504,0.984074,1.18976,0.695232,0.68416,1,1,1,0,0,0.419008,0.770752,0,0,2.6619,2.99178,94.3463
17.08,0.630316,0.994615,1.09715,0.695296,0.691552,1,1,1,0,0,0.41872,0.678432,0,0,2.78227,3.23456,93.9832
17.09,0.617255,0.986553,1.10678,0.69248,0.683168,1,1,1,0,0,0.418784,0.688,0,0,2.78555,3.22037,93.9941
17.1,0.609611,0.971193,1.12733,0.707616,0.687232,1,1,1,0,0,0.42624,0.701088,0,0,2.65617,3.01497,94.3289
17.11,0.616975,0.942745,1.11107,0.727136,0.685504,1,1,1,0,0,0.420064,0.691008,0,0,2.80642,3.2286,93.965
17.12,0.441862,0.983024,1.54749,0.695584,0.683776,1,1,1,0,0,0.432384,1.1151,0,0,2.07474,2.46165,95.4636
17.13,0.622457,0.954422,1.09805,0.716128,0.683488,1,1,1,0,0,0.419008,0.67904,0,0,2.82797,3.23314,93.9389
17.14,0.620345,0.984068,1.112,0.700992,0.689824,1,1,1,0,0,0.425184,0.686816,0,0,2.68414,3.0044,94.3115
17.15,0.620392,0.989232,1.10413,0.692448,0.684992,1,1,1,0,0,0.426304,0.677824,0,0,2.76792,3.04635,94.1857
17.16,0.620563,0.982641,1.10336,0.6968,0.684704,1,1,1,0,0,0.421504,0.681856,0,0,2.88435,3.29252,93.8231
17.17,0.624876,0.957227,1.09677,0.715968,0.685344,1,1,1,0,0,0.418272,0.678496,0,0,2.80443,3.23757,93.958
17.18,0.626554,0.998856,1.11446,0.699072,0.698272,1,1,1,0,0,0.42432,0.690144,0,0,2.76713,3.21257,94.0203
17.19,0.621961,0.993864,1.10829,0.693568,0.689312,1,1,1,0,0,0.425984,0.682304,0,0,2.68416,3.03261,94.2832
17.2,0.613491,0.979677,1.11389,0.697536,0.68336,1,1,1,0,0,0.418976,0.694912,0,0,2.7663,3.19853,94.0352
17.21,0.616674,0.980409,1.10886,0.697472,0.683808,1,1,1,0,0,0.421088,0.687776,0,0,2.82343,3.1923,93.9843
17.22,0.626496,0.966239,1.09638,0.71088,0.68688,1,1,1,0,0,0.41824,0.678144,0,0,2.81061,3.24111,93.9483
17.23,0.62651,0.997561,1.10739,0.695488,0.693792,1,1,1,0,0,0.42656,0.680832,0,0,2.73693,3.02015,94.2429
17.24,0.623706,0.984346,1.10016,0.697088,0.686176,1,1,1,0,0,0.418368,0.681792,0,0,2.83364,3.22166,93.9447
17.25,0.619758,0.981595,1.10422,0.697184,0.684352,1,1,1,0,0,0.42368,0.680544,0,0,2.7945,3.21939,93.9861
17.26,0.618966,0.932788,1.11427,0.739392,0.689696,1,1,1,0,0,0.4216,0.692672,0,0,2.82716,3.23721,93.9356
17.27,0.627614,0.999631,1.10621,0.694528,0.694272,1,1,1,0,0,0.42464,0.681568,0,0,2.69939,3.04294,94.2577
17.28,0.626249,0.992448,1.10131,0.694944,0.689696,1,1,1,0,0,0.41936,0.681952,0,0,2.80098,3.24324,93.9558
17.29,0.62032,0.988937,1.10678,0.69424,0.68656,1,1,1,0,0,0.418848,0.687936,0,0,2.79635,3.21213,93.9915
17.3,0.624585,0.962267,1.09882,0.713216,0.686304,1,1,1,0,0,0.4184,0.680416,0,0,2.80757,3.22898,93.9634
17.31,0.617167,0.99203,1.12291,0.698592,0.693024,1,1,1,0,0,0.425408,0.697504,0,0,2.75345,2.98179,94.2648
17.32,0.623554,0.97775,1.09827,0.700416,0.684832,1,1,1,0,0,0.418112,0.68016,0,0,2.82546,3.20876,93.9658
17.33,0.622908,0.984138,1.09962,0.696,0.68496,1,1,1,0,0,0.419712,0.679904,0,0,2.81128,3.21601,93.9727
17.34,0.621496,0.98925,1.10397,0.693568,0.686112,1,1,1,0,0,0.422464,0.681504,0,0,2.86274,3.25732,93.8799
17.35,0.599045,0.971793,1.1392,0.70224,0.682432,1,1,1,0,0,0.420832,0.718368,0,0,2.70963,3.18018,94.1102
17.36,0.617412,0.985836,1.10749,0.6936,0.683776,1,1,1,0,0,0.426144,0.681344,0,0,2.74845,3.07228,94.1793
17.37,0.636602,1.00349,1.09878,0.697056,0.699488,1,1,1,0,0,0.417984,0.6808,0,0,2.79443,3.22687,93.9787
17.38,0.619181,0.985714,1.10541,0.694368,0.684448,1,1,1,0,0,0.418112,0.687296,0,0,2.80407,3.24467,93.9513
17.39,0.625364,0.966039,1.10042,0.712352,0.68816,1,1,1,0,0,0.41824,0.682176,0,0,2.85683,3.22281,93.9204
17.4,0.703239,1.07303,1.10451,0.723872,0.776736,1,1,1,0,0,0.421536,0.682976,0,0,2.68823,3.01606,94.2957
17.41,0.616274,0.963833,1.11254,0.71136,0.685632,1,1,1,0,0,0.431424,0.68112,0,0,2.85807,3.22276,93.9192
17.42,0.623112,0.984735,1.09987,0.695968,0.685344,1,1,1,0,0,0.418848,0.681024,0,0,2.8092,3.26556,93.9252
17.43,0.616752,0.978997,1.11251,0.700864,0.686144,1,1,1,0,0,0.419136,0.693376,0,0,2.77913,3.23331,93.9876
17.44,0.631456,1.02748,1.13328,0.69648,0.715616,1,1,1,0,0,0.440608,0.692672,0,0,2.63515,3.19355,94.1713
17.45,0.624909,0.989622,1.09866,0.69376,0.68656,1,1,1,0,0,0.419168,0.679488,0,0,2.8053,3.22951,93.9652
17.46,0.624061,0.938072,1.09907,0.731168,0.685888,1,1,1,0,0,0.419456,0.679616,0,0,2.81767,3.22528,93.957
17.47,0.633207,0.99621,1.1024,0.700704,0.698048,1,1,1,0,0,0.419968,0.682432,0,0,2.87405,3.18763,93.9383
17.48,0.609907,0.970986,1.12022,0.703648,0.683232,1,1,1,0,0,0.426944,0.69328,0,0,2.76718,3.1836,94.0492
17.49,0.621658,0.974772,1.09987,0.70144,0.683744,1,1,1,0,0,0.419168,0.680704,0,0,2.81575,3.22307,93.9612
17.5,0.622988,0.970696,1.09747,0.704352,0.683712,1,1,1,0,0,0.417696,0.679776,0,0,2.8098,3.26715,93.923
17.51,0.62308,0.989303,1.10198,0.694048,0.686624,1,1,1,0,0,0.420064,0.68192,0,0,2.8305,3.26407,93.9054
17.52,0.611904,0.970283,1.12525,0.709632,0.688544,1,1,1,0,0,0.429056,0.696192,0,0,2.73888,3.11638,94.1447
17.53,0.618264,0.984004,1.10803,0.696192,0.685056,1,1,1,0,0,0.427072,0.68096,0,0,2.7069,2.99828,94.2948
17.54,0.624509,0.988851,1.09987,0.694624,0.68688,1,1,1,0,0,0.418656,0.681216,0,0,2.81255,3.24168,93.9458
17.55,0.627577,0.988957,1.10051,0.698368,0.690656,1,1,1,0,0,0.418368,0.682144,0,0,2.86642,3.24861,93.885
17.56,0.62166,0.983312,1.12221,0.709472,0.697632,1,1,1,0,0,0.431552,0.690656,0,0,2.80221,3.15885,94.0389
17.57,0.627875,1.0029,1.10896,0.694272,0.696288,1,1,1,0,0,0.425824,0.683136,0,0,2.71175,3.02997,94.2583
17.58,0.61956,0.983985,1.10432,0.695328,0.684192,1,1,1,0,0,0.418016,0.686304,0,0,2.7861,3.2273,93.9866
17.59,0.621992,0.971195,1.09974,0.70432,0.684032,1,1,1,0,0,0.4176,0.682144,0,0,2.80397,3.27403,93.922
17.6,0.615755,0.974998,1.10854,0.700096,0.682592,1,1,1,0,0,0.419904,0.68864,0,0,2.79639,3.24392,93.9597
17.61,0.628788,1.00322,1.10979,0.695584,0.697824,1,1,1,0,0,0.43056,0.679232,0,0,2.76079,2.99992,94.2393
17.62,0.622797,0.984147,1.10048,0.696416,0.685376,1,1,1,0,0,0.418752,0.681728,0,0,2.81732,3.20809,93.9746
17.63,0.62202,0.981132,1.09949,0.697056,0.683904,1,1,1,0,0,0.419136,0.680352,0,0,2.86042,3.27022,93.8694
17.64,0.67198,1.04244,1.09018,0.702752,0.732576,1,1,1,0,0,0.418368,0.671808,0,0,2.82902,3.23434,93.9366
17.65,0.616818,0.978794,1.13024,0.712256,0.697152,1,1,1,0,0,0.435136,0.695104,0,0,2.68532,3.03499,94.2797
17.66,0.618781,0.994665,1.11843,0.695776,0.692064,1,1,1,0,0,0.435264,0.683168,0,0,2.86804,3.27354,93.8584
17.67,0.609659,0.98229,1.12378,0.697472,0.68512,1,1,1,0,0,0.426272,0.697504,0,0,2.78871,3.22494,93.9864
17.68,0.621529,0.973079,1.1017,0.70368,0.684736,1,1,1,0,0,0.419264,0.682432,0,0,2.80891,3.30252,93.8886
17.69,0.600375,0.605891,1.15997,1.14941,0.696416,1,1,1,0,0,0.458528,0.70144,0,0,3.23057,2.93547,93.834
17.7,0.622647,0.933522,1.09987,0.7336,0.684832,1,1,1,0,0,0.418176,0.681696,0,0,2.81833,3.22563,93.956
