100 314 282 32 10.1911 94
2046 0.847262 1.87699 1.5903 4 5 0.604096 1.2729 2.05561 2.40255 95.5418
2047 0.85814 1.79309 1.53872 4 5 0.616416 1.17667 2.09924 2.42298 95.4778
2048 0.884092 1.8169 1.6063 4 5 0.603168 1.21373 2.19917 2.48456 95.3163
2049 0.876679 1.81795 1.59376 4 5 0.594432 1.22352 2.13584 2.47166 95.3925
2050 0.893389 1.80784 1.6151 4 5 0.5928 1.21504 2.14382 2.48987 95.3663
2051 0.887181 1.80538 1.6017 4 5 0.59824 1.20714 2.12834 2.49687 95.3748
2052 0.883789 1.80416 1.5945 4 5 0.594784 1.20938 2.16123 2.49438 95.3444
2053 0.851802 1.87382 1.59613 4 5 0.596288 1.27754 2.06675 2.4142 95.5191
2054 0.886299 1.80656 1.60115 4 5 0.59472 1.21184 2.12025 2.50207 95.3777
2055 0.883352 1.81222 1.60083 4 5 0.598176 1.21405 2.12723 2.48935 95.3834
2056 0.884736 1.80816 1.59974 4 5 0.595008 1.21315 2.12694 2.48987 95.3832
2057 0.890059 1.81101 1.6119 4 5 0.59792 1.21309 2.12515 2.4976 95.3773
2058 0.881349 1.80886 1.59424 4 5 0.594592 1.21427 2.14582 2.49502 95.3592
2059 0.871196 1.82131 1.58672 4 5 0.596384 1.22493 2.13051 2.46409 95.4054
2060 0.840999 1.89302 1.59203 4 5 0.59632 1.2967 2.05308 2.38907 95.5579
2061 0.873297 1.82045 1.58979 4 5 0.597312 1.22314 2.13808 2.4634 95.3985
2062 0.901487 1.81645 1.6375 4 5 0.594816 1.22163 2.12741 2.48534 95.3873
2063 0.870798 1.82586 1.58995 4 5 0.596096 1.22976 2.13666 2.46936 95.394
2064 0.876198 1.81373 1.58918 4 5 0.597984 1.21574 2.13009 2.5053 95.3646
2065 0.870894 1.82176 1.58656 4 5 0.598208 1.22355 2.10512 2.47721 95.4177
2066 0.873925 1.8191 1.58976 4 5 0.59328 1.22582 2.12441 2.48351 95.3921
2067 0.895256 1.81776 1.62736 4 5 0.595552 1.22221 2.12941 2.47536 95.3952
2068 0.87679 1.81466 1.59107 4 5 0.596256 1.2184 2.12963 2.47784 95.3925
2069 0.876735 1.81229 1.5889 4 5 0.600928 1.21136 2.14561 2.47402 95.3804
2070 0.879981 1.80451 1.58794 4 5 0.594528 1.20998 2.16083 2.49391 95.3453
2071 0.923973 1.81242 1.67462 4 5 0.597152 1.21526 2.14049 2.47562 95.3839
2072 0.909702 1.78998 1.62835 4 5 0.599328 1.19066 2.16428 2.51023 95.3255
2073 0.848707 1.81158 1.5375 4 5 0.628128 1.18346 2.06916 2.38477 95.5461
2074 0.87828 1.80848 1.58835 4 5 0.595712 1.21277 2.13649 2.4892 95.3743
2075 0.872273 1.82013 1.58765 4 5 0.605664 1.21446 4.89442 2.43255 92.673
2076 0.879635 1.8081 1.59046 4 5 0.59344 1.21466 2.14357 2.48789 95.3685
2077 0.903578 1.81104 1.63642 4 5 0.597888 1.21315 2.15278 2.51327 95.334
2078 0.882999 1.81414 1.60189 4 5 0.594752 1.21939 2.12179 2.48692 95.3913
2079 0.892061 1.8105 1.61507 4 5 0.596768 1.21373 2.13433 2.48162 95.384
2080 0.885232 1.80454 1.59744 4 5 0.595136 1.20941 2.14896 2.50571 95.3453
2081 0.885815 1.80787 1.60144 4 5 0.594528 1.21334 2.14727 2.48152 95.3712
2082 0.910177 1.8112 1.64851 4 5 0.595616 1.21558 4.63972 2.56578 92.7945
2083 0.886621 1.80634 1.60154 4 5 0.59536 1.21098 2.15217 2.49003 95.3578
2084 0.882002 1.81264 1.59875 4 5 0.597824 1.21482 2.14654 2.4883 95.3652
2085 0.88394 1.80899 1.59904 4 5 0.594816 1.21418 2.14083 2.49005 95.3691
2086 0.883418 1.80611 1.59555 4 5 0.594656 1.21146 2.1438 2.50701 95.3492
2087 0.907208 1.80429 1.63686 4 5 0.593664 1.21062 2.1491 2.51264 95.3383
2088 0.88793 1.81373 1.61046 4 5 0.59712 1.21661 2.14384 2.47871 95.3774
2089 0.870164 1.82704 1.58982 4 5 0.597216 1.22982 4.58516 2.54875 92.8661
2090 0.87393 1.81664 1.58762 4 5 0.59472 1.22192 2.13896 2.47333 95.3877
2091 0.868065 1.83024 1.58877 4 5 0.594848 1.23539 2.11733 2.4527 95.43
2092 0.897443 1.81939 1.6328 4 5 0.594432 1.22496 2.12413 2.4815 95.3944
2093 0.874189 1.81606 1.58758 4 5 0.594016 1.22205 2.12795 2.48092 95.3911
2094 0.867877 1.82957 1.58784 4 5 0.597568 1.232 2.12429 2.46804 95.4077
2095 0.875271 1.81514 1.58874 4 5 0.59792 1.21722 2.12741 2.47889 95.3937
2096 0.874791 1.81558 1.58826 4 5 0.593632 1.22195 4.62153 2.56024 92.8182
2097 0.89026 1.82512 1.62483 4 5 0.594688 1.23043 2.14261 2.4604 95.397
2098 0.89636 1.77043 1.58694 4 5 0.59392 1.17651 2.18335 2.55183 95.2648
2099 0.854006 1.80851 1.54448 4 5 0.606656 1.20186 2.08087 2.38514 95.534
2100 0.880468 1.80704 1.59104 4 5 0.59408 1.21296 2.15152 2.48252 95.366
2101 0.873986 1.8177 1.58864 4 5 0.608992 1.2087 2.14431 2.47343 95.3823
2102 0.859606 1.84691 1.58762 4 5 0.595392 1.25152 2.09391 2.4462 95.4599
2103 0.875112 1.81718 1.59024 4 5 0.600064 1.21712 4.62486 2.57227 92.8029
2104 0.873402 1.82272 1.59197 4 5 0.608864 1.21386 2.1221 2.4755 95.4024
2105 0.879785 1.80902 1.59155 4 5 0.596192 1.21283 2.15741 2.48465 95.3579
2106 0.884893 1.80451 1.5968 4 5 0.593216 1.2113 2.1419 2.52734 95.3307
2107 0.866384 1.84672 1.59997 4 5 0.595552 1.25117 2.1007 2.44144 95.4579
2108 0.883456 1.80614 1.59565 4 5 0.59408 1.21206 2.10619 2.48652 95.4073
2109 0.879001 1.8137 1.59424 4 5 0.598176 1.21552 2.13067 2.48073 95.3886
2110 0.887665 1.81344 1.60973 4 5 0.59552 1.21792 4.61581 2.56015 92.824
2111 0.884122 1.80659 1.59725 4 5 0.594528 1.21206 2.12212 2.49045 95.3874
2112 0.867159 1.84474 1.59968 4 5 0.594112 1.25062 2.09606 2.45865 95.4453
2113 0.889233 1.80992 1.60944 4 5 0.596224 1.2137 2.13293 2.50051 95.3666
2114 0.889115 1.80483 1.6047 4 5 0.595488 1.20934 2.13741 2.48914 95.3735
2115 0.878973 1.81805 1.59802 4 5 0.597056 1.22099 2.12384 2.48984 95.3863
2116 0.892106 1.80237 1.6079 4 5 0.59296 1.20941 2.14344 2.4956 95.361
2117 0.861945 1.85155 1.59594 4 5 0.598048 1.2535 4.57166 2.51626 92.9121
2118 0.875695 1.81258 1.58726 4 5 0.592704 1.21987 2.13819 2.4968 95.365
2119 0.874424 1.82634 1.59699 4 5 0.5976 1.22874 2.13143 2.45908 95.4095
2120 0.875205 1.81443 1.588 4 5 0.592832 1.2216 2.1346 2.48785 95.3775
2121 0.876972 1.81293 1.58989 4 5 0.598752 1.21418 2.14145 2.47984 95.3787
2122 0.850413 1.86541 1.58637 4 5 0.596672 1.26874 2.08873 2.41309 95.4982
2123 0.872362 1.8199 1.58762 4 5 0.59872 1.22118 2.05176 5.85082 92.0974
2124 0.888498 1.78221 1.58349 4 5 0.595456 1.18675 4.72673 2.6121 92.6612
2125 0.840423 1.83546 1.54256 4 5 0.604288 1.23117 2.07754 2.36243 95.56
2126 0.87509 1.81558 1.5888 4 5 0.595008 1.22058 2.10866 2.48533 95.406
2127 0.862176 1.8456 1.59123 4 5 0.59728 1.24832 2.09216 2.44472 95.4631
2128 0.878972 1.80771 1.58893 4 5 0.595424 1.21229 2.14742 2.48337 95.3692
2129 0.880159 1.8096 1.59274 4 5 0.596896 1.2127 2.12598 3.13453 94.7395
2130 0.874578 1.81251 1.58518 4 5 0.599776 1.21274 2.13364 2.48223 95.3841
2131 0.873575 1.81888 1.58893 4 5 0.603584 1.2153 4.60528 2.57047 92.8242
2132 0.86069 1.84704 1.58973 4 5 0.598208 1.24883 2.10535 2.43447 95.4602
2133 0.878098 1.80998 1.58934 4 5 0.596864 1.21312 2.15453 2.49001 95.3555
2134 0.875437 1.81293 1.5871 4 5 0.599712 1.21322 2.14625 2.48628 95.3675
